INPUT_0_MEMORY,INPUT_1_MEMORY,OUTPUT_0_MEMORY,num tiles,estimated,real
DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,DEV_0_L1_INTERLEAVED,11000.0,167842.80731034811,168535
DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,DEV_0_L1_INTERLEAVED,11000.0,167842.80731034811,169541
DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,DEV_0_L1_INTERLEAVED,11000.0,167842.80731034811,169182
DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,DEV_0_L1_INTERLEAVED,11000.0,167842.80731034811,168730
DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,DEV_0_L1_INTERLEAVED,11000.0,167842.80731034811,169309
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,5.0,2724.1826539157514,1879
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,5.0,2724.1826539157514,1991
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,5.0,2724.1826539157514,1867
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,5.0,2724.1826539157514,2029
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,5.0,2724.1826539157514,1942
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,5.0,2724.1826539157514,1883
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,5.0,2724.1826539157514,1898
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,5.0,2724.1826539157514,1880
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,5.0,2724.1826539157514,1921
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,5.0,2724.1826539157514,1871
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,20.0,2943.0207404705775,2170
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,20.0,2943.0207404705775,2141
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,20.0,2943.0207404705775,2273
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,20.0,2943.0207404705775,2235
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,20.0,2943.0207404705775,2065
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,20.0,2943.0207404705775,2138
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,20.0,2943.0207404705775,2062
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,20.0,2943.0207404705775,2204
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,20.0,2943.0207404705775,2229
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,20.0,2943.0207404705775,2195
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,200.0,5569.077779128493,5564
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,200.0,5569.077779128493,5644
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,200.0,5569.077779128493,5465
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,200.0,5569.077779128493,5499
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,200.0,5569.077779128493,5927
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,200.0,5569.077779128493,5523
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,200.0,5569.077779128493,5762
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,200.0,5569.077779128493,5580
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,200.0,5569.077779128493,5712
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,200.0,5569.077779128493,5599
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,500.0,9945.839510225018,11572
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,500.0,9945.839510225018,11470
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,500.0,9945.839510225018,11360
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,500.0,9945.839510225018,11712
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,500.0,9945.839510225018,11691
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,500.0,9945.839510225018,11723
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,500.0,9945.839510225018,11550
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,500.0,9945.839510225018,11409
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,500.0,9945.839510225018,11607
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,500.0,9945.839510225018,11757
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,3000.0,46418.85393602939,44762
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,3000.0,46418.85393602939,46213
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,3000.0,46418.85393602939,43802
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,3000.0,46418.85393602939,46847
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,3000.0,46418.85393602939,45304
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,3000.0,46418.85393602939,45514
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,3000.0,46418.85393602939,45723
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,3000.0,46418.85393602939,45700
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,3000.0,46418.85393602939,46586
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,3000.0,46418.85393602939,43339
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,4000.0,61008.05970635114,62091
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,4000.0,61008.05970635114,62675
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,4000.0,61008.05970635114,62430
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,4000.0,61008.05970635114,61026
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,4000.0,61008.05970635114,62137
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,4000.0,61008.05970635114,62774
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,4000.0,61008.05970635114,60581
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,4000.0,61008.05970635114,60975
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,4000.0,61008.05970635114,61432
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,4000.0,61008.05970635114,62153
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,7000.0,104775.6770173164,104736
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,7000.0,104775.6770173164,104963
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,7000.0,104775.6770173164,104560
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,7000.0,104775.6770173164,109366
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,7000.0,104775.6770173164,107253
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,7000.0,104775.6770173164,105223
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,7000.0,104775.6770173164,104526
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,7000.0,104775.6770173164,105091
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,7000.0,104775.6770173164,108290
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,7000.0,104775.6770173164,108490
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,9000.0,133954.08855795988,127995
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,9000.0,133954.08855795988,132999
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,9000.0,133954.08855795988,133660
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,9000.0,133954.08855795988,133215
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,9000.0,133954.08855795988,131739
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,9000.0,133954.08855795988,132087
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,9000.0,133954.08855795988,134880
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,9000.0,133954.08855795988,129878
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,9000.0,133954.08855795988,131773
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,9000.0,133954.08855795988,132331
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,11000.0,163132.50009860337,160691
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,11000.0,163132.50009860337,160701
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,11000.0,163132.50009860337,162887
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,11000.0,163132.50009860337,161761
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,11000.0,163132.50009860337,169508
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,11000.0,163132.50009860337,169052
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,11000.0,163132.50009860337,161897
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,11000.0,163132.50009860337,163662
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,11000.0,163132.50009860337,166525
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_DRAM_INTERLEAVED,11000.0,163132.50009860337,159911
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,5.0,2805.241235998254,1764
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,5.0,2805.241235998254,1736
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,5.0,2805.241235998254,1739
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,5.0,2805.241235998254,1756
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,5.0,2805.241235998254,1758
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,5.0,2805.241235998254,1736
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,5.0,2805.241235998254,1754
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,5.0,2805.241235998254,1758
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,5.0,2805.241235998254,1757
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,5.0,2805.241235998254,1751
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,20.0,3008.643281359852,1988
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,20.0,3008.643281359852,1988
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,20.0,3008.643281359852,1961
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,20.0,3008.643281359852,1949
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,20.0,3008.643281359852,2000
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,20.0,3008.643281359852,1984
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,20.0,3008.643281359852,2036
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,20.0,3008.643281359852,1989
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,20.0,3008.643281359852,2000
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,20.0,3008.643281359852,1953
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,200.0,5449.467825699034,4650
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,200.0,5449.467825699034,4692
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,200.0,5449.467825699034,4622
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,200.0,5449.467825699034,4764
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,200.0,5449.467825699034,4815
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,200.0,5449.467825699034,4743
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,200.0,5449.467825699034,4570
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,200.0,5449.467825699034,4676
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,200.0,5449.467825699034,4699
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,200.0,5449.467825699034,4627
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,500.0,9517.508732931004,11502
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,500.0,9517.508732931004,11267
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,500.0,9517.508732931004,11004
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,500.0,9517.508732931004,10903
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,500.0,9517.508732931004,11432
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,500.0,9517.508732931004,11024
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,500.0,9517.508732931004,10931
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,500.0,9517.508732931004,10851
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,500.0,9517.508732931004,11005
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,500.0,9517.508732931004,10928
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,3000.0,43417.849626530755,43148
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,3000.0,43417.849626530755,43621
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,3000.0,43417.849626530755,43190
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,3000.0,43417.849626530755,43287
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,3000.0,43417.849626530755,42196
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,3000.0,43417.849626530755,42348
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,3000.0,43417.849626530755,43463
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,3000.0,43417.849626530755,42321
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,3000.0,43417.849626530755,42908
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,3000.0,43417.849626530755,42391
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,4000.0,56977.985983970655,60807
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,4000.0,56977.985983970655,60061
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,4000.0,56977.985983970655,60793
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,4000.0,56977.985983970655,59880
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,4000.0,56977.985983970655,60174
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,4000.0,56977.985983970655,60047
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,4000.0,56977.985983970655,61679
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,4000.0,56977.985983970655,61838
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,4000.0,56977.985983970655,59913
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,4000.0,56977.985983970655,60684
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,7000.0,97658.39505629035,97116
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,7000.0,97658.39505629035,98099
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,7000.0,97658.39505629035,96022
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,7000.0,97658.39505629035,96158
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,7000.0,97658.39505629035,96875
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,7000.0,97658.39505629035,95928
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,7000.0,97658.39505629035,95285
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,7000.0,97658.39505629035,97630
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,7000.0,97658.39505629035,97067
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,7000.0,97658.39505629035,96721
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,9000.0,124778.66777117015,124950
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,9000.0,124778.66777117015,123490
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,9000.0,124778.66777117015,122306
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,9000.0,124778.66777117015,123624
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,9000.0,124778.66777117015,122663
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,9000.0,124778.66777117015,123622
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,9000.0,124778.66777117015,121533
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,9000.0,124778.66777117015,123846
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,9000.0,124778.66777117015,125419
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,9000.0,124778.66777117015,123717
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,11000.0,151898.94048604995,152372
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,11000.0,151898.94048604995,152337
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,11000.0,151898.94048604995,152747
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,11000.0,151898.94048604995,150888
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,11000.0,151898.94048604995,152530
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,11000.0,151898.94048604995,151181
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,11000.0,151898.94048604995,154397
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,11000.0,151898.94048604995,153036
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,11000.0,151898.94048604995,153175
DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,DEV_0_L1_INTERLEAVED,11000.0,151898.94048604995,150582
