DEVICE KERNEL DURATION [ns],NUM_TILES,INPUT_0_DATATYPE,INPUT_0_MEMORY,OUTPUT_0_MEMORY
5489,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1719,4,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1791,4,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
861,1,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5490,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1726,4,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1760,4,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
872,1,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5489,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1724,4,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1761,4,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
858,1,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5486,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1741,4,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1792,4,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
868,1,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5471,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1736,4,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1761,4,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
861,1,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20601,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5579,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
3035,8,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5651,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1885,4,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1283,2,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
3103,8,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1251,2,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
947,1,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20609,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5515,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
3030,8,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5557,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1831,4,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1236,2,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
3026,8,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1173,2,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
919,1,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20603,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5512,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
3041,8,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5544,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1826,4,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1234,2,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
3035,8,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1171,2,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
918,1,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20604,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5507,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
3040,8,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5543,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1826,4,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1225,2,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
3042,8,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1172,2,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
910,1,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20603,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5512,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
3049,8,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5560,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1809,4,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1236,2,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
3022,8,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1192,2,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
904,1,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20606,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5524,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
3052,8,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5554,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1809,4,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1238,2,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
3031,8,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1195,2,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
918,1,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20612,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5519,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
3040,8,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5544,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1823,4,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1235,2,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
3031,8,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1174,2,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
924,1,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20610,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5505,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
3047,8,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5561,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1812,4,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1239,2,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
3042,8,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1183,2,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
905,1,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20619,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5521,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
3060,8,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5548,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1819,4,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1232,2,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
3034,8,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1182,2,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
917,1,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20604,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5514,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
3029,8,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5553,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1816,4,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1247,2,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
3024,8,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
1191,2,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
916,1,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81102,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40845,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81230,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20796,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10716,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40896,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10689,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5671,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81099,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40847,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81147,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20712,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10683,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40832,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10633,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5643,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81112,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40849,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81161,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20732,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10685,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40840,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10621,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5647,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81119,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40845,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81163,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20703,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10683,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40838,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10624,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5654,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81114,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40842,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81149,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20708,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10687,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40837,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10631,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5655,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81120,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40853,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81141,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20711,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10686,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40819,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10643,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5666,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81114,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40849,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81151,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20715,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10677,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40847,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10632,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5645,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81115,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40855,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81157,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20709,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10692,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40824,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10640,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5632,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81107,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40851,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81163,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20722,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10699,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40836,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10641,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5649,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81105,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40838,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81159,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20723,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10683,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40828,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
10626,32,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
5644,16,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161801,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81272,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40955,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161886,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40946,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20796,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161811,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81182,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40930,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161788,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40881,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20768,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161809,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81199,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40931,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161793,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40874,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20760,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161810,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81202,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40923,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161795,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40870,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20769,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161817,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81192,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40952,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161790,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40876,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20758,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161815,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81182,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40933,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161785,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40866,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20754,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161809,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81192,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40923,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161792,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40870,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20777,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161810,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81195,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40931,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161795,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40876,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20754,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161809,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81204,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40925,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161794,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40883,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20763,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161808,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
81198,256,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40916,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
161795,512,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
40878,128,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
20771,64,BFLOAT8_B,L1_BLOCK_SHARDED,L1_BLOCK_SHARDED
